TRIP_CODE,TAXON_NAME,TAXON_GROUP,GENUS,SPECIES,SPCODE,CELL_COUNT,SAMPVOL_L
KAI20110223,Gonyaulax spp.,Dinoflagellate,Gonyaulax,spp.,109519,10,0.04
KAI20110223,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,42,0.04
KAI20110223,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,26,0.04
KAI20110223,Guinardia striata,Centric diatom,Guinardia,striata,149113,126,0.04
KAI20110223,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,5,0.04
KAI20110223,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,149135,47,0.04
KAI20110223,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,420,0.04
KAI20110223,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,210,0.04
KAI20110223,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,940,0.04
KAI20110223,Noctiluca scintillans,Dinoflagellate,Noctiluca,scintillans,109921,0,0.04
KAI20110223,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,262,0.04
KAI20110223,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,5,0.04
KAI20110223,Prasinophytes,Flagellate,,,17329,79,0.04
KAI20110223,Proboscia alata,Centric diatom,Proboscia,alata,149168,5,0.04
KAI20110223,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,10,0.04
KAI20110223,Prymnesiophytes,Flagellate,,,115057,499,0.04
KAI20110223,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,787,0.04
KAI20110223,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,10,0.04
KAI20110223,Pyrophacus spp.,Dinoflagellate,Pyrophacus,spp.,109555,1,0.04
KAI20110223,Raphidophytes,Flagellate,,,160581,5,0.04
KAI20110223,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,10,0.04
KAI20110223,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,21,0.04
KAI20110223,Skeletonema spp.,Centric diatom,Skeletonema,spp.,149073,252,0.04
KAI20110223,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,10,0.04
KAI20110223,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,148912,5,0.04
KAI20110223,Thalassiothrix spp.,Pennate diatom,Thalassiothrix,spp.,157081,47,0.04
KAI20110223,Tripos carriensis,Dinoflagellate,Tripos (Tripoceratium),carriensis,837448,10,0.04
KAI20110223,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,840627,5,0.04
KAI20110223,Tripos fusus,Dinoflagellate,Tripos (Amphiceratium),fusus,840626,5,0.04
KAI20110223,Tripos muelleri,Dinoflagellate,Tripos (Tripoceratium),muelleri,495363,10,0.04
KAI20110223,Tripos pentagonus,Dinoflagellate,Tripos (Ceratium),pentagonus,841746,5,0.04
KAI20110223,Tripos trichoceros,Dinoflagellate,Tripos (Tripoceratium),trichoceros,842517,5,0.04
KAI20110223,Unid dinoflagellate < 10 µm,Dinoflagellate,,,146203,105,0.04
KAI20110319,Amphidinium spp. <30 µm cell height,Dinoflagellate,Amphidinium,spp.,109473,4,0.04
KAI20110319,Cerataulina spp. ~150 µm length,Centric diatom,Cerataulina,spp.,149236,12,0.04
KAI20110319,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,4,0.04
KAI20110319,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,7,0.04
KAI20110319,Chrysophyceae,Flagellate,,,146230,2,0.04
KAI20110319,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,2,0.04
KAI20110319,Coscinodiscus spp.,Centric diatom,Coscinodiscus,spp.,148917,2,0.04
KAI20110319,Cryptophyta < 10 µm length,Flagellate,,,17638,535,0.04
KAI20110319,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,45,0.04
KAI20110319,Dinophysis spp.,Dinoflagellate,Dinophysis,spp.,109462,2,0.04
KAI20110319,Flagellate <10 µm fusiform,Flagellate,,,146222,4705,0.04
KAI20110319,Flagellate <10 µm round,Flagellate,,,146222,12405,0.04
KAI20110319,Guinardia striata,Centric diatom,Guinardia,striata,149113,5,0.04
KAI20110319,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,,,109392,18,0.04
KAI20110319,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,2,0.04
KAI20110319,Helicotheca spp.,Centric diatom,Helicotheca,spp.,157438,2,0.04
KAI20110319,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,149135,4,0.04
KAI20110319,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,41,0.04
KAI20110319,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,2,0.04
KAI20110319,Noctiluca scintillans,Dinoflagellate,Noctiluca,scintillans,109921,0,0.04
KAI20110319,Prasinophytes,Flagellate,,,17329,321,0.04
KAI20110319,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,12,0.04
KAI20110319,Prymnesiophytes,Flagellate,,,115057,285,0.04
KAI20110319,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,146,0.04
KAI20110319,Pseudosolenia spp. ~30 µm cell width,Centric diatom,Pseudosolenia,spp.,163342,5,0.04
KAI20110319,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,2,0.04
KAI20110319,Rhizosolenia imbricata,Centric diatom,Rhizosolenia,imbricata,149116,20,0.04
KAI20110319,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,5,0.04
KAI20110319,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,5,0.04
KAI20110319,Tripos carriensis,Dinoflagellate,Tripos (Tripoceratium),carriensis,837448,7,0.04
KAI20110319,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,840627,2,0.04
KAI20110319,Tripos fusus,Dinoflagellate,Tripos (Amphiceratium),fusus,840626,16,0.04
KAI20110319,Tripos gametes,Dinoflagellate,Tripos (gametes),spp.,494057,2,0.04
KAI20110319,Tripos lineatus,Dinoflagellate,Tripos (Ceratium),lineatus,837459,4,0.04
KAI20110319,Tripos macroceros,Dinoflagellate,Tripos (Tripoceratium),macroceros,841260,2,0.04
KAI20110319,Tripos muelleri,Dinoflagellate,Tripos (Tripoceratium),muelleri,495363,4,0.04
KAI20110319,Unid dinoflagellate < 10 µm,Dinoflagellate,,,146203,71,0.04
KAI20110427,Amphidinium spp. <30 µm cell height,Dinoflagellate,Amphidinium,spp.,109473,3,0.04
KAI20110427,Chrysophyceae,Flagellate,,,146230,1,0.04
KAI20110427,Corethron pennatum,Centric diatom,Corethron,pennatum,341496,2,0.04
KAI20110427,Cryptophyta < 10 µm length,Flagellate,,,17638,276,0.04
KAI20110427,Cyanobacteria cluster,Cyanobacteria,,,146537,18,0.04
KAI20110427,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,39,0.04
KAI20110427,Dinophysis acuminata,Dinoflagellate,Dinophysis,acuminata,109603,1,0.04
KAI20110427,Dinophysis tripos,Dinoflagellate,Dinophysis,tripos,109662,1,0.04
KAI20110427,Eutreptiella spp.,Flagellate,Eutreptiella,spp.,17657,3,0.04
KAI20110427,Flagellate <10 µm fusiform,Flagellate,,,146222,4224,0.04
KAI20110427,Flagellate <10 µm round,Flagellate,,,146222,15245,0.04
KAI20110427,Guinardia striata,Centric diatom,Guinardia,striata,149113,1,0.04
KAI20110427,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,,,109392,9,0.04
KAI20110427,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,109476,3,0.04
KAI20110427,Gyrodinium spp. 40-60 µm,Dinoflagellate,Gyrodinium,spp.,109476,2,0.04
KAI20110427,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,2,0.04
KAI20110427,Prasinophytes,Flagellate,,,17329,92,0.04
KAI20110427,Prymnesiophytes,Flagellate,,,115057,138,0.04
KAI20110427,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,62,0.04
KAI20110427,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,2,0.04
KAI20110427,Rhizosolenia imbricata,Centric diatom,Rhizosolenia,imbricata,149116,1,0.04
KAI20110427,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,2,0.04
KAI20110427,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,3,0.04
KAI20110427,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,1,0.04
KAI20110427,Thalassiothrix spp.,Pennate diatom,Thalassiothrix,spp.,157081,2,0.04
KAI20110427,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,840627,1,0.04
KAI20110427,Unid dinoflagellate < 10 µm,Dinoflagellate,,,146203,184,0.04
KAI20111026,Amphidinium spp. <30 µm cell height,Dinoflagellate,Amphidinium,spp.,109473,10,0.04
KAI20111026,Chaetoceros danicus,Centric diatom,Chaetoceros (Phaeoceros),danicus,149120,1,0.04
KAI20111026,Chaetoceros peruvianus > 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,178185,2,0.04
KAI20111026,Chrysophyceae,Flagellate,,,146230,5,0.04
KAI20111026,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,3,0.04
KAI20111026,Coscinodiscus radiatus,Centric diatom,Coscinodiscus,radiatus,149158,2,0.04
KAI20111026,Coscinodiscus spp.,Centric diatom,Coscinodiscus,spp.,148917,1,0.04
KAI20111026,Cryptophyta < 10 µm length,Flagellate,,,17638,259,0.04
KAI20111026,Cyanobacteria cluster,Cyanobacteria,,,146537,9,0.04
KAI20111026,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,3,0.04
KAI20111026,Eutreptiella spp.,Flagellate,Eutreptiella,spp.,17657,2,0.04
KAI20111026,Flagellate <10 µm fusiform,Flagellate,,,146222,2370,0.04
KAI20111026,Flagellate <10 µm round,Flagellate,,,146222,9481,0.04
KAI20111026,Guinardia flaccida >150 µm length,Centric diatom,Guinardia,flaccida,149132,2,0.04
KAI20111026,Guinardia striata,Centric diatom,Guinardia,striata,149113,4,0.04
KAI20111026,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,,,109392,5,0.04
KAI20111026,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,6,0.04
KAI20111026,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,111,0.04
KAI20111026,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,1,0.04
KAI20111026,Prasinophytes,Flagellate,,,17329,259,0.04
KAI20111026,Proboscia alata,Centric diatom,Proboscia,alata,149168,6,0.04
KAI20111026,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,5,0.04
KAI20111026,Protoperidinium pellucidum,Dinoflagellate,Protoperidinium,pellucidum,110245,2,0.04
KAI20111026,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,1,0.04
KAI20111026,Prymnesiophytes,Flagellate,,,115057,296,0.04
KAI20111026,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,1,0.04
KAI20111026,Pseudosolenia spp. ~30 µm cell width,Centric diatom,Pseudosolenia,spp.,163342,1,0.04
KAI20111026,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,149069,1,0.04
KAI20111026,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,1,0.04
KAI20111026,Tripos arietinus,Dinoflagellate,Tripos (Tripoceratium),arietinus,841182,1,0.04
KAI20111026,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,840627,1,0.04
KAI20111026,Tripos fusus,Dinoflagellate,Tripos (Amphiceratium),fusus,840626,1,0.04
KAI20111026,Tripos hexacanthus,Dinoflagellate,Tripos (Tripoceratium),hexacanthus,841248,1,0.04
KAI20111026,Tripos horridus,Dinoflagellate,Tripos (Tripoceratium),horridus,837453,2,0.04
KAI20111026,Tripos lineatus,Dinoflagellate,Tripos (Ceratium),lineatus,837459,1,0.04
KAI20111026,Unid dinoflagellate < 10 µm,Dinoflagellate,,,146203,222,0.04
KAI20111115,Amphidinium spp. <30 µm cell height,Dinoflagellate,Amphidinium,spp.,109473,3,0.04
KAI20111115,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,1,0.04
KAI20111115,Chaetoceros coarctatus (+ciliates),Centric diatom,Chaetoceros (Phaeoceros),coarctatus,178180,14,0.04
KAI20111115,Chaetoceros curvisetus,Centric diatom,Chaetoceros (Hyalochaete),curvisetus,149221,6,0.04
KAI20111115,Chaetoceros danicus,Centric diatom,Chaetoceros (Phaeoceros),danicus,149120,10,0.04
KAI20111115,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,178185,14,0.04
KAI20111115,Chaetoceros peruvianus > 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,178185,6,0.04
KAI20111115,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,9,0.04
KAI20111115,Chrysophyceae,Flagellate,,,146230,4,0.04
KAI20111115,Cryptophyta < 10 µm length,Flagellate,,,17638,485,0.04
KAI20111115,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,1,0.04
KAI20111115,Eucampia spp. <100 µm cell length,Centric diatom,Eucampia,spp.,149130,6,0.04
KAI20111115,Eutreptiella spp.,Flagellate,Eutreptiella,spp.,17657,3,0.04
KAI20111115,Flagellate <10 µm fusiform,Flagellate,,,146222,2281,0.04
KAI20111115,Flagellate <10 µm round,Flagellate,,,146222,10379,0.04
KAI20111115,Gonyaulax spp.,Dinoflagellate,Gonyaulax,spp.,109519,3,0.04
KAI20111115,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,3,0.04
KAI20111115,Guinardia striata,Centric diatom,Guinardia,striata,149113,17,0.04
KAI20111115,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,4,0.04
KAI20111115,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,149135,6,0.04
KAI20111115,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,177,0.04
KAI20111115,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,46,0.04
KAI20111115,Navicula septentrionalis,Pennate diatom,Navicula,septentrionalis,549210,11,0.04
KAI20111115,Noctiluca scintillans,Dinoflagellate,Noctiluca,scintillans,109921,0,0.04
KAI20111115,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,1,0.04
KAI20111115,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,120,0.04
KAI20111115,Phalacroma rotundatum,Dinoflagellate,Phalacroma,rotundatum,156505,1,0.04
KAI20111115,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,3,0.04
KAI20111115,Prasinophytes,Flagellate,,,17329,257,0.04
KAI20111115,Proboscia alata,Centric diatom,Proboscia,alata,149168,68,0.04
KAI20111115,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,1,0.04
KAI20111115,Protoperidinium oceanicum,Dinoflagellate,Protoperidinium,oceanicum,110240,3,0.04
KAI20111115,Protoperidinium pellucidum,Dinoflagellate,Protoperidinium,pellucidum,110245,3,0.04
KAI20111115,Prymnesiophytes,Flagellate,,,115057,371,0.04
KAI20111115,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,19,0.04
KAI20111115,Pseudosolenia spp. ~30 µm cell width,Centric diatom,Pseudosolenia,spp.,163342,9,0.04
KAI20111115,Pseudosolenia spp. ~60 µm cell width,Centric diatom,Pseudosolenia,spp.,163342,6,0.04
KAI20111115,Pyrophacus spp.,Dinoflagellate,Pyrophacus,spp.,109555,1,0.04
KAI20111115,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,1,0.04
KAI20111115,Rhizosolenia imbricata,Centric diatom,Rhizosolenia,imbricata,149116,3,0.04
KAI20111115,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,13,0.04
KAI20111115,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,1,0.04
KAI20111115,Thalassionema spp. > 100 µm length,Pennate diatom,Thalassionema,spp.,149092,11,0.04
KAI20111115,Thalassiothrix spp.,Pennate diatom,Thalassiothrix,spp.,157081,3,0.04
KAI20111115,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,840627,3,0.04
KAI20111115,Tripos fusus,Dinoflagellate,Tripos (Amphiceratium),fusus,840626,1,0.04
KAI20111115,Tripos horridus,Dinoflagellate,Tripos (Tripoceratium),horridus,837453,4,0.04
KAI20111115,Tripos lineatus,Dinoflagellate,Tripos (Ceratium),lineatus,837459,1,0.04
KAI20111115,Tripos pentagonus,Dinoflagellate,Tripos (Ceratium),pentagonus,841746,3,0.04
KAI20111115,Unid dinoflagellate < 10 µm,Dinoflagellate,,,146203,29,0.04
KAI20111219,Akashiwo spp.,Dinoflagellate,Akashiwo,spp.,231787,1,0.04
KAI20111219,Alexandrium spp.,Dinoflagellate,Alexandrium,spp.,109470,1,0.04
KAI20111219,Chaetoceros atlanticus,Centric diatom,Chaetoceros (Phaeoceros),atlanticus,149288,9,0.04
KAI20111219,Chaetoceros danicus,Centric diatom,Chaetoceros (Phaeoceros),danicus,149120,3,0.04
KAI20111219,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,7,0.04
KAI20111219,Chrysophyceae,Flagellate,,,146230,3,0.04
KAI20111219,Coscinodiscus spp.,Centric diatom,Coscinodiscus,spp.,148917,1,0.04
KAI20111219,Cryptophyta < 10 µm length,Flagellate,,,17638,97,0.04
KAI20111219,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,12,0.04
KAI20111219,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,56,0.04
KAI20111219,Entomoneis spp.,Pennate diatom,Entomoneis,spp.,156598,2,0.04
KAI20111219,Eutreptiella spp.,Flagellate,Eutreptiella,spp.,17657,2,0.04
KAI20111219,Flagellate <10 µm fusiform,Flagellate,,,146222,4466,0.04
KAI20111219,Flagellate <10 µm round,Flagellate,,,146222,10000,0.04
KAI20111219,Gonyaulax spp.,Dinoflagellate,Gonyaulax,spp.,109519,1,0.04
KAI20111219,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,1,0.04
KAI20111219,Guinardia striata,Centric diatom,Guinardia,striata,149113,9,0.04
KAI20111219,Gymnodinioid dinoflagellate 20-30 µm,Dinoflagellate,,,109392,1,0.04
KAI20111219,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,109476,10,0.04
KAI20111219,Gyrodinium spp. 40-60 µm,Dinoflagellate,Gyrodinium,spp.,109476,2,0.04
KAI20111219,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,8,0.04
KAI20111219,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,149135,11,0.04
KAI20111219,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,44,0.04
KAI20111219,Navicula septentrionalis,Pennate diatom,Navicula,septentrionalis,549210,5,0.04
KAI20111219,Prasinophytes,Flagellate,,,17329,243,0.04
KAI20111219,Proboscia alata,Centric diatom,Proboscia,alata,149168,3,0.04
KAI20111219,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,3,0.04
KAI20111219,Prymnesiophytes,Flagellate,,,115057,1117,0.04
KAI20111219,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,68,0.04
KAI20111219,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,17,0.04
KAI20111219,Pseudosolenia spp. ~30 µm cell width,Centric diatom,Pseudosolenia,spp.,163342,2,0.04
KAI20111219,Pseudosolenia spp. ~60 µm cell width,Centric diatom,Pseudosolenia,spp.,163342,10,0.04
KAI20111219,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,3,0.04
KAI20111219,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,1,0.04
KAI20111219,Thalassionema spp. > 100 µm length,Pennate diatom,Thalassionema,spp.,149092,2,0.04
KAI20111219,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,148912,2,0.04
KAI20111219,Tripos fusus,Dinoflagellate,Tripos (Amphiceratium),fusus,840626,5,0.04
KAI20111219,Tripos muelleri type,Dinoflagellate,Tripos (Tripoceratium),muelleri type,494057,2,0.04
KAI20111219,Unid dinoflagellate < 10 µm,Dinoflagellate,,,146203,243,0.04
KAI20120116,Chaetoceros danicus,Centric diatom,Chaetoceros (Phaeoceros),danicus,149120,2,0.04
KAI20120116,Chrysophyceae,Flagellate,,,146230,1,0.04
KAI20120116,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,4,0.04
KAI20120116,Cryptophyta < 10 µm length,Flagellate,,,17638,217,0.04
KAI20120116,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,2,0.04
KAI20120116,Flagellate <10 µm fusiform,Flagellate,,,146222,2341,0.04
KAI20120116,Flagellate <10 µm round,Flagellate,,,146222,7890,0.04
KAI20120116,Guinardia striata,Centric diatom,Guinardia,striata,149113,17,0.04
KAI20120116,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,,,109392,5,0.04
KAI20120116,Gymnodinium spp.,Dinoflagellate,Gymnodinium,spp.,109475,1,0.04
KAI20120116,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,4,0.04
KAI20120116,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,9,0.04
KAI20120116,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,7,0.04
KAI20120116,Navicula cf. 40-60 µm length,Pennate diatom,,,149031,1,0.04
KAI20120116,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,87,0.04
KAI20120116,Podolampas spp.,Dinoflagellate,Podolampas,spp.,109550,1,0.04
KAI20120116,Prasinophytes,Flagellate,,,17329,260,0.04
KAI20120116,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,4,0.04
KAI20120116,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,1,0.04
KAI20120116,Prymnesiophytes,Flagellate,,,115057,87,0.04
KAI20120116,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,3,0.04
KAI20120116,Pyrocystis noctiluca,Dinoflagellate,Pyrocystis,noctiluca,110332,9,0.04
KAI20120116,Pyrophacus spp.,Dinoflagellate,Pyrophacus,spp.,109555,2,0.04
KAI20120116,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,4,0.04
KAI20120116,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,12,0.04
KAI20120116,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,1,0.04
KAI20120116,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,148912,3,0.04
KAI20120116,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,840627,1,0.04
KAI20120116,Tripos lineatus,Dinoflagellate,Tripos (Ceratium),lineatus,837459,1,0.04
KAI20120116,Tripos muelleri,Dinoflagellate,Tripos (Tripoceratium),muelleri,495363,1,0.04
KAI20120116,Unid dinoflagellate < 10 µm,Dinoflagellate,,,146203,173,0.04
KAI20120215,Akashiwo sanguinea,Dinoflagellate,Akashiwo,sanguinea,232546,2,0.04
